2025-11-24T16:43:23.549;96;25,7
2025-11-24T16:43:24.553;98;24,7
2025-11-24T16:43:25.593;99;23,8
2025-11-24T16:43:26.553;98;24,4
2025-11-24T16:43:27.553;86;40,1
2025-11-24T16:43:28.553;85;39,0
2025-11-24T16:43:29.553;84;38,9
2025-11-24T16:43:30.554;87;40,6
2025-11-24T16:43:31.555;90;39,3
2025-11-24T16:43:32.593;92;38,5
2025-11-24T16:43:33.554;96;37,2
2025-11-24T16:43:34.552;98;36,5
2025-11-24T16:43:35.554;99;35,9
2025-11-24T16:43:36.555;92;40,9
2025-11-24T16:43:37.552;86;43,0
2025-11-24T16:43:38.553;85;42,9
2025-11-24T16:43:39.555;84;42,5
2025-11-24T16:43:40.554;84;42,5
2025-11-24T16:43:41.557;83;41,2
2025-11-24T16:43:42.676;83;40,7
2025-11-24T16:43:43.866;84;41,5
2025-11-24T16:43:44.678;86;41,9
2025-11-24T16:43:45.892;87;41,9
2025-11-24T16:43:46.703;87;40,5
2025-11-24T16:43:48.325;85;37,3
2025-11-24T16:43:48.729;84;37,3
2025-11-24T16:43:50.349;84;36,9
2025-11-24T16:43:50.755;85;35,0
2025-11-24T16:43:51.567;86;34,8
2025-11-24T16:43:53.184;86;34,7
2025-11-24T16:43:53.589;85;34,9
2025-11-24T16:43:54.804;86;35,4
2025-11-24T16:43:55.613;87;36,0
2025-11-24T16:43:56.829;88;35,9
2025-11-24T16:43:57.636;88;26,8
2025-11-24T16:43:59.259;87;29,7
2025-11-24T16:43:59.682;85;29,7
2025-11-24T16:44:00.877;86;30,1
2025-11-24T16:44:02.090;88;32,1
2025-11-24T16:44:02.898;90;32,3
2025-11-24T16:44:03.710;92;30,5
2025-11-24T16:44:04.519;91;30,8
2025-11-24T16:44:05.735;90;30,9
2025-11-24T16:44:06.544;91;29,4
2025-11-24T16:44:07.762;91;25,5
2025-11-24T16:44:08.978;90;25,6
2025-11-24T16:44:09.787;88;24,0
2025-11-24T16:44:11.003;87;24,0
2025-11-24T16:44:11.815;87;25,7
2025-11-24T16:44:13.029;88;26,1
2025-11-24T16:44:13.838;91;26,7
2025-11-24T16:44:14.644;92;25,9
2025-11-24T16:44:15.861;91;27,0
2025-11-24T16:44:16.672;89;27,0
2025-11-24T16:44:17.889;90;23,9
2025-11-24T16:44:19.104;91;25,1
2025-11-24T16:44:19.911;93;24,6
2025-11-24T16:44:20.725;93;22,3
2025-11-24T16:44:21.536;90;24,4
2025-11-24T16:44:22.749;89;24,4
2025-11-24T16:44:23.964;90;24,8
2025-11-24T16:44:24.769;91;25,7
2025-11-24T16:44:25.585;93;25,7
2025-11-24T16:44:26.798;93;25,7
2025-11-24T16:44:28.014;91;27,8
2025-11-24T16:44:28.822;89;26,6
2025-11-24T16:44:29.634;89;27,0
2025-11-24T16:44:30.850;92;27,3
2025-11-24T16:44:32.468;94;26,6
2025-11-24T16:44:33.278;95;26,0
2025-11-24T16:44:33.682;95;26,0
2025-11-24T16:44:34.897;84;35,4
2025-11-24T16:44:36.116;82;34,3
2025-11-24T16:44:36.518;83;35,5
2025-11-24T16:44:38.140;86;37,1
2025-11-24T16:44:38.543;88;37,5
2025-11-24T16:44:39.759;89;37,5
2025-11-24T16:44:40.975;89;37,9
2025-11-24T16:44:41.783;88;40,9
2025-11-24T16:44:42.593;86;40,9
2025-11-24T16:44:43.810;86;40,2
2025-11-24T16:44:45.832;88;41,2
2025-11-24T16:44:46.239;92;41,7
2025-11-24T16:44:47.049;93;41,3
2025-11-24T16:44:47.861;93;40,2
2025-11-24T16:44:48.669;90;43,3
2025-11-24T16:44:49.883;88;43,0
2025-11-24T16:44:50.693;87;41,9
2025-11-24T16:44:51.907;89;43,4
2025-11-24T16:44:52.718;91;43,7
2025-11-24T16:44:53.528;93;40,5
2025-11-24T16:44:54.744;93;36,9
2025-11-24T16:44:55.553;91;39,6
2025-11-24T16:44:56.769;88;36,8
2025-11-24T16:44:57.580;87;35,8
2025-11-24T16:44:58.794;88;36,3
2025-11-24T16:44:59.604;91;35,5
2025-11-24T16:45:00.819;93;31,7
2025-11-24T16:45:01.628;95;31,7
2025-11-24T16:45:03.249;93;33,7
2025-11-24T16:45:04.058;91;35,4
2025-11-24T16:45:04.865;87;33,6
2025-11-24T16:45:05.687;87;34,5
2025-11-24T16:45:06.891;89;35,4
2025-11-24T16:45:07.704;90;33,2
2025-11-24T16:45:08.924;92;31,9
2025-11-24T16:45:09.729;91;32,9
2025-11-24T16:45:11.348;88;35,2
2025-11-24T16:45:11.750;87;34,6
2025-11-24T16:45:12.565;87;35,5
2025-11-24T16:45:14.186;91;36,7
2025-11-24T16:45:14.589;93;33,9
2025-11-24T16:45:15.804;95;33,8
2025-11-24T16:45:16.613;95;33,8
2025-11-24T16:45:17.829;87;41,2
2025-11-24T16:45:18.638;85;40,8
2025-11-24T16:45:19.855;84;39,7
2025-11-24T16:45:22.289;85;41,0
2025-11-24T16:45:22.291;87;41,6
2025-11-24T16:45:22.688;92;40,6
2025-11-24T16:45:23.901;96;38,7
2025-11-24T16:45:25.117;96;38,7
2025-11-24T16:45:25.523;89;43,5
2025-11-24T16:45:27.142;82;52,8
2025-11-24T16:45:27.950;79;52,0
2025-11-24T16:45:28.765;80;53,8
2025-11-24T16:45:29.574;81;54,6
2025-11-24T16:45:30.790;87;53,5
2025-11-24T16:45:31.598;89;53,5
2025-11-24T16:45:32.814;91;53,0
2025-11-24T16:45:33.623;90;53,2
2025-11-24T16:45:34.837;88;52,8
2025-11-24T16:45:35.646;89;53,2
2025-11-24T16:45:36.860;91;49,5
2025-11-24T16:45:37.680;95;48,7
2025-11-24T16:45:38.889;96;48,7
2025-11-24T16:45:40.104;96;49,0
2025-11-24T16:45:40.913;94;51,1
2025-11-24T16:45:41.721;89;51,2
2025-11-24T16:45:43.343;87;50,6
2025-11-24T16:45:43.748;87;51,4
2025-11-24T16:45:45.368;89;49,0
2025-11-24T16:45:46.176;91;37,9
2025-11-24T16:45:47.393;92;37,9
2025-11-24T16:45:47.798;90;40,2
2025-11-24T16:45:48.608;88;40,4
2025-11-24T16:45:50.230;86;37,2
2025-11-24T16:45:50.634;86;37,2
2025-11-24T16:45:51.847;87;38,3
2025-11-24T16:45:52.677;88;38,4
2025-11-24T16:45:53.873;89;36,8
2025-11-24T16:45:54.683;89;37,2
2025-11-24T16:45:55.895;88;39,1
2025-11-24T16:45:57.113;86;37,4
2025-11-24T16:45:57.520;86;37,5
2025-11-24T16:45:59.136;87;38,3
2025-11-24T16:45:59.544;91;35,6
2025-11-24T16:46:00.758;93;33,7
2025-11-24T16:46:01.568;95;33,7
2025-11-24T16:46:02.782;96;34,8
2025-11-24T16:46:03.594;97;55,0
2025-11-24T16:46:04.809;95;53,4
2025-11-24T16:46:05.618;94;54,5
2025-11-24T16:46:08.048;93;55,7
2025-11-24T16:46:08.453;94;56,9
2025-11-24T16:46:08.858;97;54,1
2025-11-24T16:46:09.679;98;54,1
2025-11-24T16:46:10.883;100;54,8
2025-11-24T16:46:11.691;100;67,3
2025-11-24T16:46:12.907;99;66,7
2025-11-24T16:46:14.124;97;67,5
2025-11-24T16:46:14.528;96;69,1
2025-11-24T16:46:15.744;97;68,6
2025-11-24T16:46:16.958;99;69,0
2025-11-24T16:46:17.768;101;69,0
2025-11-24T16:46:18.576;102;69,0
2025-11-24T16:46:19.793;103;86,1
