timestamp,total,resp,heart,BR,HR
628916.0,-1.8120408058166504,0.9300119876861572,-0.16127382218837738,nan,nan
628936.0,-2.1046056747436523,0.9565843343734741,-0.12051587551832199,nan,nan
628956.0,-2.35675311088562,0.9790680408477783,-0.0936782956123352,nan,nan
628976.0,-2.556851863861084,0.9971987009048462,-0.07938531786203384,nan,nan
628996.0,-2.703889846801758,1.0108290910720825,-0.07402648776769638,nan,nan
629016.0,-2.8390285968780518,1.019909381866455,-0.07221689820289612,nan,nan
629036.0,-2.9258909225463867,1.0244520902633667,-0.0675155520439148,nan,nan
629056.0,-2.964277982711792,1.0245568752288818,-0.05332755669951439,nan,nan
629076.0,-3.037346601486206,1.0203908681869507,-0.023861436173319817,nan,nan
629096.0,-3.0921249389648438,1.0121188163757324,0.02496773563325405,nan,nan
629116.0,-3.1674678325653076,0.9998953342437744,0.09478944540023804,nan,nan
629136.0,-3.196592330932617,0.9839000701904297,0.18431544303894043,nan,nan
629156.0,-3.145860433578491,0.9643874168395996,0.28930264711380005,nan,nan
629176.0,-3.043473243713379,0.9417166113853455,0.403011292219162,nan,nan
629196.0,-2.846240282058716,0.9163503646850586,0.5170935392379761,nan,nan
629216.0,-2.5846638679504395,0.8888638019561768,0.6227304935455322,nan,nan
629236.0,-2.321056604385376,0.8599091172218323,0.7117837071418762,nan,nan
629256.0,-2.088327646255493,0.8301212191581726,0.7777106165885925,nan,nan
629276.0,-1.8537238836288452,0.800076425075531,0.8160598278045654,nan,nan
629296.0,-1.6384750604629517,0.770304799079895,0.8245341181755066,nan,nan
629316.0,-1.3947868347167969,0.7413014769554138,0.8027538061141968,nan,nan
629336.0,-1.1627129316329956,0.7135416865348816,0.7518856525421143,nan,nan
629356.0,-0.9382205605506897,0.6874682903289795,0.6742544174194336,nan,nan
629376.0,-0.6205935478210449,0.663519024848938,0.5730020999908447,nan,nan
629396.0,-0.283447265625,0.642180323600769,0.4518715441226959,nan,nan
629416.0,0.0007374286651611328,0.6239336729049683,0.3151167631149292,nan,nan
629436.0,0.26186403632164,0.6091781854629517,0.16740913689136505,nan,nan
629456.0,0.5258521437644958,0.5982344150543213,0.013638832606375217,nan,nan
629476.0,0.6216092109680176,0.5913081765174866,-0.1413770169019699,nan,nan
629496.0,0.7730024456977844,0.5884606242179871,-0.29323631525039673,nan,nan
629516.0,0.9616866111755371,0.5897216200828552,-0.4382351040840149,nan,nan
629536.0,1.1774086952209473,0.5951697826385498,-0.5734192728996277,nan,nan
629556.0,1.370983600616455,0.6048887372016907,-0.6963689923286438,nan,nan
629576.0,1.5927019119262695,0.6189394593238831,-0.8048843741416931,nan,nan
629596.0,1.808947205543518,0.6373744606971741,-0.8967369198799133,nan,nan
629616.0,1.984803557395935,0.6602087020874023,-0.9695583581924438,nan,nan
629636.0,2.1608846187591553,0.6873971819877625,-1.0209105014801025,nan,nan
629656.0,2.2712056636810303,0.7188377380371094,-1.0485321283340454,nan,nan
629676.0,2.411881446838379,0.7543693780899048,-1.0506906509399414,nan,nan
629696.0,2.534406900405884,0.7938038110733032,-1.0265270471572876,nan,nan
629716.0,2.6749660968780518,0.8369501829147339,-0.9762811064720154,nan,nan
629736.0,2.7856693267822266,0.8836076855659485,-0.9013575315475464,nan,nan
629756.0,2.9009692668914795,0.9335474371910095,-0.8042573928833008,nan,nan
629776.0,3.0121774673461914,0.9865237474441528,-0.6884140968322754,nan,nan
629796.0,3.125145196914673,1.0422859191894531,-0.5579541325569153,nan,nan
629816.0,3.2391254901885986,1.1005799770355225,-0.41740337014198303,nan,nan
629836.0,3.324198007583618,1.1611398458480835,-0.27138298749923706,nan,nan
629856.0,3.3798110485076904,1.2236610651016235,-0.12435224652290344,nan,nan
629876.0,3.4380881786346436,1.2878068685531616,0.019563529640436172,nan,nan
629896.0,3.4700429439544678,1.353224277496338,0.15667681396007538,nan,nan
629916.0,3.4813623428344727,1.4195384979248047,0.2838019132614136,nan,nan
629936.0,3.452535629272461,1.486339807510376,0.39828628301620483,nan,nan
629956.0,3.415677070617676,1.553186058998108,0.49800440669059753,nan,nan
629976.0,3.405482292175293,1.619640588760376,0.5813454985618591,nan,nan
629996.0,3.419126510620117,1.685314655303955,0.6472522616386414,nan,nan
630016.0,3.432818651199341,1.7498676776885986,0.6953230500221252,nan,nan
630036.0,3.4749021530151367,1.8129974603652954,0.7259246706962585,nan,nan
630056.0,3.6146762371063232,1.8744813203811646,0.7402507662773132,nan,nan
630076.0,3.655771255493164,1.9341609477996826,0.7403081059455872,nan,nan
630096.0,3.8362159729003906,1.9919031858444214,0.7287889122962952,nan,nan
630116.0,4.065091609954834,2.047677993774414,0.7088230848312378,nan,nan
630136.0,4.111814975738525,2.101480722427368,0.683667004108429,nan,nan
630156.0,4.051660060882568,2.1531310081481934,0.6562458276748657,nan,nan
630176.0,3.937567949295044,2.2022738456726074,0.6284754872322083,nan,nan
630196.0,3.7583954334259033,2.248459815979004,0.6005924940109253,nan,nan
630216.0,3.5943386554718018,2.291196584701538,0.5708345770835876,nan,nan
630236.0,3.4324512481689453,2.330014228820801,0.5356497168540955,nan,nan
630256.0,3.269646406173706,2.3644912242889404,0.490418940782547,nan,nan
630276.0,3.098449945449829,2.394239902496338,0.4305037260055542,nan,nan
630296.0,2.9359748363494873,2.418898820877075,0.3523496091365814,nan,nan
630316.0,2.779855489730835,2.4381494522094727,0.2544149160385132,nan,nan
