Timestamp,HeartPhase,BreathPhase,TotalPhase,Distance
16:54:29.088,-0.17813153564929962,2.3207144737243652,6.357238292694092,42.84000015258789
16:54:29.093,-0.42410778999328613,2.5561983585357666,6.8468451499938965,42.84000015258789
16:54:29.103,-0.6582221388816833,2.7918670177459717,5.950098514556885,42.84000015258789
16:54:29.123,-0.8797515630722046,3.025754451751709,4.9696044921875,42.84000015258789
16:54:29.164,-1.089976191520691,3.2553961277008057,4.186502933502197,42.84000015258789
16:54:29.165,-1.2919880151748657,3.478736639022827,3.7185113430023193,42.84000015258789
16:54:29.199,-1.4890861511230469,3.6941542625427246,3.129722833633423,42.84000015258789
16:54:29.212,-1.682491421699524,3.8998379707336426,1.7676540613174438,42.84000015258789
16:54:29.225,-1.8698725700378418,4.093542575836182,0.757061779499054,42.84000015258789
16:54:29.264,-2.0449814796447754,4.273332595825195,0.2518962621688843,42.84000015258789
16:54:29.265,-2.197455883026123,4.438209533691406,0.21179230511188507,42.84000015258789
16:54:29.291,-2.312379837036133,4.587982177734375,0.37995970249176025,42.84000015258789
16:54:29.304,-2.3703906536102295,4.7228522300720215,0.5438211560249329,42.84000015258789
16:54:29.323,-2.3492350578308105,4.843198299407959,0.8316879272460938,42.84000015258789
16:54:29.343,-2.2268178462982178,4.949689865112305,1.511731505393982,42.84000015258789
16:54:29.390,-1.9848947525024414,5.043466567993164,2.4238979816436768,42.84000015258789
16:54:29.399,-1.6125092506408691,5.126007080078125,3.3442909717559814,42.84000015258789
16:54:29.430,-1.108875036239624,5.198664665222168,3.8228142261505127,42.84000015258789
16:54:29.438,-0.4857260286808014,5.2623291015625,4.193168640136719,42.84000015258789
16:54:29.443,0.23121236264705658,5.317481994628906,4.317284107208252,42.84000015258789
16:54:29.464,1.002275824546814,5.3640007972717285,3.608649969100952,42.84000015258789
16:54:29.493,1.7754069566726685,5.400339603424072,1.3194845914840698,42.84000015258789
16:54:29.513,2.488643169403076,5.423279762268066,-1.2633726596832275,42.84000015258789
16:54:29.525,3.0742428302764893,5.429477691650391,-2.5202720165252686,42.84000015258789
16:54:29.543,3.466278553009033,5.4169602394104,-3.4624459743499756,42.84000015258789
16:54:29.563,3.611429214477539,5.38455867767334,-4.874618053436279,42.84000015258789
16:54:29.601,3.479522228240967,5.331275463104248,-5.590734958648682,42.84000015258789
16:54:29.607,3.07074236869812,5.257030963897705,-5.369640827178955,42.84000015258789
16:54:29.626,2.4186453819274902,5.162905693054199,-5.149841785430908,42.84000015258789
16:54:29.643,1.588289499282837,5.050014495849609,-5.835505962371826,42.84000015258789
16:54:29.663,0.6683689951896667,4.918562889099121,-6.927927017211914,42.84000015258789
16:54:29.683,-0.2415437251329422,4.768820285797119,-6.305049896240234,42.84000015258789
16:54:29.721,-1.0444402694702148,4.602821350097656,-4.646232604980469,42.84000015258789
16:54:29.733,-1.6564310789108276,4.4237799644470215,-3.833908796310425,42.84000015258789
16:54:29.765,-2.0147712230682373,4.2341413497924805,-3.9188554286956787,42.84000015258789
16:54:29.774,-2.0849368572235107,4.035372734069824,-3.499932050704956,42.84000015258789
16:54:29.783,-1.865554928779602,3.829106330871582,-2.6872034072875977,42.84000015258789
16:54:29.825,-1.388651967048645,3.617440700531006,-1.9488826990127563,42.84000015258789
16:54:29.832,-0.7147958874702454,3.40252947807312,-1.1133298873901367,42.84000015258789
16:54:29.850,0.07522398978471756,3.186256170272827,-0.7942227721214294,42.84000015258789
16:54:29.863,0.8904141187667847,2.9703421592712402,0.28506040573120117,42.84000015258789
16:54:29.883,1.6402175426483154,2.7567732334136963,1.1941875219345093,42.84000015258789
16:54:29.903,2.24471378326416,2.5473973751068115,1.645567536354065,42.84000015258789
16:54:29.940,2.6427483558654785,2.3435921669006348,2.31001877784729,42.84000015258789
16:54:29.943,2.7970426082611084,2.1468665599823,3.52135968208313,42.84000015258789
16:54:29.974,2.696563243865967,1.9590191841125488,4.400529861450195,42.84000015258789
16:54:29.984,2.356058359146118,1.7813471555709839,4.5057830810546875,42.84000015258789
16:54:30.003,1.812158465385437,1.6143546104431152,4.829073429107666,42.84000015258789
16:54:30.023,1.1165376901626587,1.4577717781066895,3.795140027999878,42.84000015258789
16:54:30.056,0.3277631103992462,1.3107683658599854,3.9639406204223633,42.84000015258789
16:54:30.066,-0.49577927589416504,1.1735011339187622,5.417647838592529,42.84000015258789
16:54:30.088,-1.2998980283737183,1.0471278429031372,5.598353862762451,42.84000015258789
16:54:30.103,-2.0365610122680664,0.9320051670074463,5.346200942993164,42.84000015258789
16:54:30.123,-2.6659693717956543,0.8282129168510437,6.742465972900391,42.84000015258789
16:54:30.145,-3.158604383468628,0.7357984185218811,5.310548782348633,42.84000015258789
