Timestamp,HeartPhase,BreathPhase,TotalPhase,Distance
16:55:00.684,-0.5123900771141052,2.5187647342681885,1.126322865486145,42.84000015258789
16:55:00.704,-0.30420249700546265,2.56441068649292,1.4821046590805054,42.84000015258789
16:55:00.733,-0.18247546255588531,2.6127655506134033,1.7565436363220215,42.84000015258789
16:55:00.757,-0.13879838585853577,2.6638147830963135,1.6502567529678345,42.84000015258789
16:55:00.766,-0.14914806187152863,2.7170493602752686,1.233810544013977,42.84000015258789
16:55:00.784,-0.18319955468177795,2.7717156410217285,1.1851292848587036,42.84000015258789
16:55:00.804,-0.21251952648162842,2.827200412750244,1.0112215280532837,42.84000015258789
16:55:00.851,-0.21613740921020508,2.8830392360687256,1.0477805137634277,42.84000015258789
16:55:00.861,-0.18312260508537292,2.938997745513916,1.268659234046936,42.84000015258789
16:55:00.892,-0.11256041377782822,2.9949662685394287,1.1851258277893066,42.84000015258789
16:55:00.901,-0.011955885216593742,3.050281286239624,0.23842816054821014,42.84000015258789
16:55:00.906,0.10497303307056427,3.104154348373413,0.9391258358955383,42.84000015258789
16:55:00.925,0.2214442938566208,3.156790256500244,1.5053443908691406,42.84000015258789
16:55:00.949,0.3218640685081482,3.2087225914001465,1.4868015050888062,42.84000015258789
16:55:00.974,0.39539873600006104,3.25991153717041,1.4813562631607056,42.84000015258789
16:55:00.986,0.4374155104160309,3.3102521896362305,1.9277182817459106,42.84000015258789
16:55:01.004,0.4494759440422058,3.3601388931274414,2.616541624069214,42.84000015258789
16:55:01.024,0.43880483508110046,3.4102776050567627,3.1939051151275635,42.84000015258789
16:55:01.060,0.41707828640937805,3.461292028427124,3.693220376968384,42.84000015258789
16:55:01.092,0.3981793522834778,3.513576030731201,4.0280375480651855,42.84000015258789
16:55:01.099,0.39528393745422363,3.5674641132354736,4.712358474731445,42.84000015258789
16:55:01.104,0.41824641823768616,3.6235573291778564,5.576054096221924,42.84000015258789
16:55:01.124,0.47195807099342346,3.6824545860290527,5.8659281730651855,42.84000015258789
16:55:01.144,0.5554339289665222,3.7442479133605957,6.050873279571533,42.84000015258789
16:55:01.186,0.6612130999565125,3.8085010051727295,5.81224250793457,42.84000015258789
16:55:01.195,0.7753843069076538,3.874535322189331,5.934074401855469,42.84000015258789
16:55:01.225,0.8789525032043457,3.941854238510132,6.163100719451904,42.84000015258789
16:55:01.234,0.9507849812507629,4.010221004486084,6.413577556610107,42.84000015258789
16:55:01.245,0.9714428782463074,4.079470634460449,6.682929515838623,42.84000015258789
16:55:01.281,0.9267202019691467,4.1493353843688965,6.662319183349609,42.84000015258789
16:55:01.289,0.8096429705619812,4.218541145324707,4.799067974090576,42.84000015258789
16:55:01.305,0.6202203631401062,4.284963607788086,4.725576877593994,42.84000015258789
16:55:01.324,0.3642567992210388,4.347247123718262,4.469259738922119,42.84000015258789
16:55:01.344,0.053124167025089264,4.404673099517822,4.104681491851807,42.84000015258789
16:55:01.365,-0.295864075422287,4.456593036651611,4.1958160400390625,42.84000015258789
16:55:01.400,-0.6597694754600525,4.50262975692749,4.020283222198486,42.84000015258789
16:55:01.420,-1.0113892555236816,4.542515754699707,4.099618911743164,42.84000015258789
