left,12,13,,,'1762983788913'
left,12,11,,,'1762983788952'
left,12,11,,,'1762983788990'
left,12,14,,,'1762983789068'
left,12,14,,,'1762983789107'
left,12,13,,,'1762983789146'
left,12,11,,,'1762983789185'
left,12,11,,,'1762983789262'
left,12,13,,,'1762983789301'
left,12,14,,,'1762983789340'
left,12,13,,,'1762983789379'
left,12,11,,,'1762983789458'
left,12,13,,,'1762983789495'
left,12,14,,,'1762983789534'
left,12,14,,,'1762983789573'
left,12,13,,,'1762983789612'
left,12,11,,,'1762983789651'
left,12,11,,,'1762983789690'
left,12,13,,,'1762983789729'
left,12,14,,,'1762983789767'
left,12,14,,,'1762983789806'
left,12,13,,,'1762983789845'
left,12,13,,,'1762983789884'
left,12,13,,,'1762983789923'
left,12,14,,,'1762983789962'
left,12,14,,,'1762983790000'
left,12,13,,,'1762983790039'
left,12,11,,,'1762983790078'
left,12,11,,,'1762983790117'
left,12,13,,,'1762983790156'
left,12,14,,,'1762983790195'
left,12,14,,,'1762983790234'
left,12,13,,,'1762983790272'
left,12,13,,,'1762983790311'
left,12,13,,,'1762983790350'
left,12,14,,,'1762983790467'
left,12,13,,,'1762983790506'
left,12,11,,,'1762983790544'
left,12,11,,,'1762983790583'
left,12,13,,,'1762983790622'
left,12,14,,,'1762983790661'
left,12,14,,,'1762983790700'
left,12,13,,,'1762983790739'
left,12,11,,,'1762983790777'
left,12,11,,,'1762983790816'
left,12,13,,,'1762983790855'
left,12,14,,,'1762983790894'
left,12,13,,,'1762983790933'
left,12,11,,,'1762983790972'
left,12,11,,,'1762983791010'
left,12,13,,,'1762983791049'
left,12,14,,,'1762983791088'
left,12,14,,,'1762983791128'
left,12,13,,,'1762983791166'
left,12,11,,,'1762983791205'
left,12,11,,,'1762983791244'
left,12,13,,,'1762983791282'
left,12,14,,,'1762983791360'
left,12,13,,,'1762983791477'
left,12,14,,,'1762983791516'
left,12,14,,,'1762983791554'
left,12,13,,,'1762983791593'
left,12,11,,,'1762983791632'
left,12,11,,,'1762983791671'
left,12,13,,,'1762983791749'
left,12,14,,,'1762983791788'
left,12,14,,,'1762983791826'
left,12,13,,,'1762983791865'
left,12,11,,,'1762983791904'
left,12,14,,,'1762983792021'
left,12,13,,,'1762983792060'
left,12,11,,,'1762983792098'
left,12,11,,,'1762983792139'
left,12,13,,,'1762983792176'
left,12,14,,,'1762983792215'
left,12,14,,,'1762983792254'
left,12,13,,,'1762983792293'
left,12,11,,,'1762983792370'
left,12,14,,,'1762983792450'
left,12,14,,,'1762983792487'
left,12,13,,,'1762983792526'
left,12,13,,,'1762983792564'
left,12,13,,,'1762983792604'
left,12,14,,,'1762983792642'
left,12,14,,,'1762983792681'
left,12,13,,,'1762983792720'
left,12,11,,,'1762983792759'
left,12,11,,,'1762983792798'
left,12,13,,,'1762983792836'
left,12,14,,,'1762983792875'
left,12,14,,,'1762983792914'
left,12,13,,,'1762983793031'
left,12,13,,,'1762983793070'
left,12,14,,,'1762983793108'
left,12,14,,,'1762983793149'
left,12,13,,,'1762983793186'
left,12,11,,,'1762983793225'
left,12,11,,,'1762983793264'
left,12,13,,,'1762983793303'
left,12,14,,,'1762983793380'
left,12,11,,,'1762983793460'
left,12,11,,,'1762983793497'
left,12,13,,,'1762983793536'
left,12,14,,,'1762983793575'
left,12,13,,,'1762983793614'
left,12,11,,,'1762983793652'
left,12,11,,,'1762983793691'
left,12,13,,,'1762983793730'
left,12,14,,,'1762983793769'
left,12,14,,,'1762983793808'
left,12,13,,,'1762983793847'
left,12,11,,,'1762983793885'
left,12,11,,,'1762983793924'
left,12,13,,,'1762983793963'
left,12,13,,,'1762983794080'
left,12,13,,,'1762983794120'
left,12,13,,,'1762983794157'
left,12,14,,,'1762983794235'
left,12,14,,,'1762983794274'
left,12,13,,,'1762983794313'
left,12,11,,,'1762983794390'
left,12,14,,,'1762983794507'
left,12,13,,,'1762983794546'
left,12,11,,,'1762983794585'
left,12,11,,,'1762983794624'
left,12,13,,,'1762983794662'
left,12,14,,,'1762983794701'
left,12,13,,,'1762983794740'
left,12,11,,,'1762983794779'
left,12,11,,,'1762983794818'
left,12,13,,,'1762983794857'
left,12,14,,,'1762983794895'
left,12,11,,,'1762983795012'
left,12,11,,,'1762983795051'
left,12,13,,,'1762983795090'
left,12,14,,,'1762983795130'
left,12,14,,,'1762983795167'
left,12,13,,,'1762983795206'
left,12,13,,,'1762983795245'
left,12,13,,,'1762983795284'
left,12,14,,,'1762983795323'
left,12,14,,,'1762983795362'
left,12,11,,,'1762983795478'
left,12,11,,,'1762983795517'
left,12,13,,,'1762983795556'
left,12,14,,,'1762983795595'
left,12,14,,,'1762983795634'
left,12,13,,,'1762983795673'
left,12,13,,,'1762983795711'
left,12,13,,,'1762983795750'
left,12,14,,,'1762983795789'
left,12,14,,,'1762983795828'
left,12,13,,,'1762983795867'
left,12,11,,,'1762983795906'
left,12,11,,,'1762983795945'
left,12,14,,,'1762983796061'
left,12,13,,,'1762983796100'
left,12,11,,,'1762983796140'
left,12,11,,,'1762983796177'
left,12,13,,,'1762983796217'
left,12,14,,,'1762983796255'
left,12,13,,,'1762983796294'
left,12,11,,,'1762983796333'
left,12,11,,,'1762983796372'
left,12,14,,,'1762983796452'
left,12,14,,,'1762983796489'
left,12,13,,,'1762983796527'
left,12,11,,,'1762983796566'
left,12,11,,,'1762983796605'
left,12,13,,,'1762983796644'
left,12,14,,,'1762983796683'
left,12,14,,,'1762983796760'
left,12,13,,,'1762983796799'
left,12,13,,,'1762983796838'
left,12,13,,,'1762983796877'
left,12,14,,,'1762983796916'
left,12,14,,,'1762983796955'
left,12,13,,,'1762983796993'
left,12,11,,,'1762983797032'
left,12,11,,,'1762983797071'
left,12,13,,,'1762983797110'
left,12,14,,,'1762983797150'
left,12,14,,,'1762983797188'
left,12,13,,,'1762983797227'
left,12,11,,,'1762983797265'
left,12,11,,,'1762983797304'
left,12,13,,,'1762983797343'
left,12,14,,,'1762983797382'
left,12,11,,,'1762983797461'
left,12,11,,,'1762983797499'
left,12,13,,,'1762983797537'
left,12,14,,,'1762983797576'
left,12,14,,,'1762983797615'
left,12,13,,,'1762983797654'
left,12,11,,,'1762983797693'
left,12,11,,,'1762983797732'
left,12,13,,,'1762983797770'
left,12,14,,,'1762983797809'
left,12,14,,,'1762983797848'
left,12,13,,,'1762983797887'
left,12,13,,,'1762983797926'
left,12,13,,,'1762983798003'
left,12,14,,,'1762983798042'
left,12,14,,,'1762983798081'
left,12,13,,,'1762983798120'
left,12,11,,,'1762983798160'
left,12,11,,,'1762983798198'
left,12,13,,,'1762983798237'
left,12,14,,,'1762983798275'
left,12,14,,,'1762983798314'
left,12,13,,,'1762983798392'
left,12,13,,,'1762983798435'
left,12,14,,,'1762983798509'
left,12,13,,,'1762983798548'
left,12,11,,,'1762983798586'
left,12,11,,,'1762983798625'
left,12,13,,,'1762983798664'
left,12,14,,,'1762983798703'
left,12,14,,,'1762983798742'
left,12,13,,,'1762983798781'
left,12,11,,,'1762983798819'
left,12,11,,,'1762983798858'
left,12,13,,,'1762983798897'
left,12,14,,,'1762983798936'
left,12,11,,,'1762983799052'
left,12,13,,,'1762983799091'
left,12,14,,,'1762983799132'
left,12,14,,,'1762983799169'
left,12,13,,,'1762983799208'
left,12,11,,,'1762983799286'
left,12,11,,,'1762983799324'
left,12,14,,,'1762983799402'
left,12,13,,,'1762983799482'
left,12,13,,,'1762983799519'
left,12,13,,,'1762983799557'
left,12,14,,,'1762983799596'
left,12,14,,,'1762983799635'
left,12,13,,,'1762983799674'
left,12,11,,,'1762983799713'
left,12,11,,,'1762983799752'
left,12,13,,,'1762983799791'
left,12,14,,,'1762983799829'
left,12,14,,,'1762983799868'
left,12,11,,,'1762983799985'
left,12,13,,,'1762983800024'
left,12,14,,,'1762983800062'
left,12,13,,,'1762983800101'
left,12,11,,,'1762983800142'
left,12,11,,,'1762983800179'
left,12,13,,,'1762983800218'
left,12,14,,,'1762983800257'
left,12,14,,,'1762983800296'
left,12,13,,,'1762983800334'
left,12,13,,,'1762983800453'
left,12,14,,,'1762983800529'
left,12,13,,,'1762983800567'
left,12,11,,,'1762983800606'
left,12,11,,,'1762983800645'
left,12,13,,,'1762983800684'
left,12,14,,,'1762983800723'
left,12,14,,,'1762983800762'
left,12,13,,,'1762983800801'
left,12,11,,,'1762983800839'
left,12,11,,,'1762983800878'
left,12,13,,,'1762983800917'
left,12,14,,,'1762983800995'
left,12,13,,,'1762983801034'
left,12,13,,,'1762983801072'
left,12,13,,,'1762983801111'
left,12,14,,,'1762983801152'
left,12,14,,,'1762983801189'
left,12,13,,,'1762983801228'
left,12,11,,,'1762983801267'
left,12,11,,,'1762983801306'
left,12,13,,,'1762983801344'
left,12,14,,,'1762983801383'
left,12,13,,,'1762983801463'
left,12,11,,,'1762983801500'
left,12,11,,,'1762983801539'
left,12,13,,,'1762983801577'
left,12,14,,,'1762983801616'
left,12,13,,,'1762983801655'
left,12,11,,,'1762983801694'
left,12,11,,,'1762983801733'
left,12,13,,,'1762983801772'
left,12,14,,,'1762983801849'
left,12,13,,,'1762983802044'
left,12,14,,,'1762983802083'
left,12,14,,,'1762983802121'
left,12,13,,,'1762983802162'
left,12,13,,,'1762983802199'
left,12,13,,,'1762983802238'
left,12,14,,,'1762983802277'
left,12,14,,,'1762983802316'
left,12,13,,,'1762983802354'
left,12,14,,,'1762983802510'
left,12,14,,,'1762983802549'
left,12,13,,,'1762983802587'
left,12,13,,,'1762983802626'
left,12,13,,,'1762983802665'
left,12,14,,,'1762983802704'
left,12,14,,,'1762983802743'
left,12,13,,,'1762983802782'
left,12,11,,,'1762983802821'
left,12,11,,,'1762983802859'
left,12,13,,,'1762983802898'
left,12,14,,,'1762983802937'
left,12,14,,,'1762983802976'
left,12,13,,,'1762983803015'
left,12,11,,,'1762983803093'
left,12,11,,,'1762983803131'
left,12,13,,,'1762983803172'
left,12,14,,,'1762983803209'
left,12,13,,,'1762983803248'
left,12,11,,,'1762983803287'
left,12,11,,,'1762983803325'
left,12,13,,,'1762983803364'
left,12,14,,,'1762983803403'
left,12,11,,,'1762983803520'
left,12,11,,,'1762983803559'
left,12,13,,,'1762983803597'
left,12,14,,,'1762983803636'
left,12,14,,,'1762983803675'
left,12,13,,,'1762983803714'
left,12,13,,,'1762983803753'
left,12,13,,,'1762983803792'
left,12,14,,,'1762983803831'
left,12,14,,,'1762983803869'
left,12,13,,,'1762983803908'
left,12,11,,,'1762983803986'
left,12,13,,,'1762983804025'
left,12,14,,,'1762983804064'
left,12,14,,,'1762983804103'
left,12,13,,,'1762983804143'
left,12,11,,,'1762983804180'
left,12,11,,,'1762983804219'
left,12,13,,,'1762983804258'
left,12,14,,,'1762983804335'
left,12,11,,,'1762983804413'
left,12,14,,,'1762983804530'
left,12,14,,,'1762983804569'
left,12,13,,,'1762983804607'
left,12,11,,,'1762983804646'
left,12,11,,,'1762983804685'
left,12,13,,,'1762983804724'
left,12,14,,,'1762983804763'
left,12,14,,,'1762983804802'
left,12,13,,,'1762983804841'
left,12,13,,,'1762983804879'
left,12,14,,,'1762983804996'
left,12,13,,,'1762983805035'
left,12,11,,,'1762983805074'
left,12,11,,,'1762983805113'
left,12,13,,,'1762983805153'
left,12,14,,,'1762983805190'
left,12,14,,,'1762983805229'
left,12,13,,,'1762983805268'
left,12,13,,,'1762983805307'
left,12,13,,,'1762983805345'
left,12,14,,,'1762983805385'
left,12,11,,,'1762983805501'
left,12,11,,,'1762983805579'
left,12,13,,,'1762983805617'
left,12,14,,,'1762983805656'
left,12,14,,,'1762983805695'
left,12,13,,,'1762983805734'
left,12,11,,,'1762983805773'
left,12,11,,,'1762983805812'
left,12,13,,,'1762983805851'
left,12,14,,,'1762983805889'
left,12,11,,,'1762983806006'
left,12,13,,,'1762983806045'
left,12,14,,,'1762983806084'
left,12,14,,,'1762983806123'
left,12,13,,,'1762983806163'
left,12,11,,,'1762983806200'
left,12,11,,,'1762983806239'
left,12,13,,,'1762983806278'
left,12,14,,,'1762983806317'
left,12,14,,,'1762983806355'
left,12,13,,,'1762983806475'
left,12,14,,,'1762983806511'
left,12,14,,,'1762983806550'
left,12,13,,,'1762983806589'
left,12,11,,,'1762983806627'
left,12,11,,,'1762983806666'
left,12,13,,,'1762983806705'
left,12,14,,,'1762983806744'
left,12,14,,,'1762983806822'
left,12,13,,,'1762983806861'
left,12,13,,,'1762983806977'
left,12,14,,,'1762983807016'
left,12,13,,,'1762983807055'
left,12,11,,,'1762983807094'
left,12,11,,,'1762983807133'
left,12,13,,,'1762983807173'
left,12,14,,,'1762983807210'
left,12,14,,,'1762983807249'
left,12,13,,,'1762983807288'
left,12,11,,,'1762983807327'
left,12,11,,,'1762983807366'
left,12,14,,,'1762983807447'
left,12,13,,,'1762983807521'
left,12,13,,,'1762983807560'
left,12,13,,,'1762983807599'
left,12,14,,,'1762983807637'
left,12,14,,,'1762983807677'
left,12,13,,,'1762983807715'
left,12,11,,,'1762983807754'
left,12,11,,,'1762983807793'
left,12,13,,,'1762983807832'
left,12,14,,,'1762983807871'
left,12,14,,,'1762983807909'
left,12,13,,,'1762983807948'
left,12,13,,,'1762983807987'
left,12,13,,,'1762983808065'
left,12,14,,,'1762983808104'
left,12,14,,,'1762983808143'
left,12,13,,,'1762983808183'
left,12,11,,,'1762983808220'
left,12,11,,,'1762983808259'
left,12,13,,,'1762983808298'
left,12,14,,,'1762983808337'
left,12,14,,,'1762983808376'
left,12,13,,,'1762983808415'
left,12,14,,,'1762983808570'
left,12,13,,,'1762983808609'
left,12,11,,,'1762983808648'
left,12,11,,,'1762983808687'
left,12,13,,,'1762983808725'
left,12,14,,,'1762983808764'
left,12,14,,,'1762983808803'
left,12,13,,,'1762983808842'
left,12,11,,,'1762983808881'
left,12,11,,,'1762983808920'
left,12,13,,,'1762983808958'
left,12,14,,,'1762983808997'
left,12,13,,,'1762983809075'
left,12,13,,,'1762983809114'
left,12,13,,,'1762983809154'
left,12,14,,,'1762983809191'
left,12,14,,,'1762983809230'
left,12,13,,,'1762983809269'
left,12,11,,,'1762983809347'
left,12,11,,,'1762983809386'
left,12,13,,,'1762983809541'
left,12,11,,,'1762983809580'
left,12,11,,,'1762983809619'
left,12,13,,,'1762983809658'
left,12,14,,,'1762983809697'
left,12,11,,,'1762983809774'
left,12,11,,,'1762983809813'
left,12,13,,,'1762983809852'
left,12,14,,,'1762983809930'
left,12,11,,,'1762983810007'
left,12,11,,,'1762983810046'
left,12,13,,,'1762983810085'
left,12,14,,,'1762983810124'
left,12,14,,,'1762983810164'
left,12,13,,,'1762983810202'
left,12,13,,,'1762983810240'
left,12,13,,,'1762983810279'
left,12,14,,,'1762983810318'
left,12,14,,,'1762983810357'
left,12,13,,,'1762983810396'
left,12,11,,,'1762983810475'
left,12,13,,,'1762983810512'
left,12,14,,,'1762983810590'
left,12,14,,,'1762983810629'
left,12,13,,,'1762983810668'
left,12,13,,,'1762983810707'
left,12,13,,,'1762983810746'
left,12,14,,,'1762983810784'
left,12,14,,,'1762983810823'
left,12,13,,,'1762983810862'
left,12,11,,,'1762983810901'
left,12,14,,,'1762983811017'
left,12,14,,,'1762983811056'
left,12,13,,,'1762983811095'
left,12,11,,,'1762983811134'
left,12,11,,,'1762983811174'
left,12,13,,,'1762983811212'
left,12,14,,,'1762983811250'
left,12,13,,,'1762983811289'
left,12,11,,,'1762983811328'
left,12,11,,,'1762983811367'
left,12,13,,,'1762983811406'
left,12,14,,,'1762983811486'
left,12,11,,,'1762983811561'
left,12,11,,,'1762983811600'
left,12,13,,,'1762983811639'
left,12,14,,,'1762983811678'
left,12,14,,,'1762983811717'
left,12,13,,,'1762983811756'
left,12,13,,,'1762983811833'
left,12,13,,,'1762983811872'
left,12,14,,,'1762983811911'
left,12,11,,,'1762983812028'
left,12,11,,,'1762983812066'
left,12,13,,,'1762983812105'
left,12,14,,,'1762983812144'
left,12,14,,,'1762983812184'
left,12,13,,,'1762983812222'
left,12,11,,,'1762983812260'
left,12,11,,,'1762983812299'
left,12,13,,,'1762983812338'
left,12,14,,,'1762983812377'
left,12,11,,,'1762983812496'
left,12,13,,,'1762983812532'
left,12,14,,,'1762983812571'
left,12,14,,,'1762983812610'
left,12,13,,,'1762983812649'
left,12,11,,,'1762983812688'
left,12,11,,,'1762983812727'
left,12,13,,,'1762983812766'
left,12,14,,,'1762983812804'
left,12,14,,,'1762983812843'
left,12,13,,,'1762983812882'
left,12,13,,,'1762983812921'
left,12,13,,,'1762983812960'
left,12,14,,,'1762983812999'
left,12,14,,,'1762983813076'
left,12,13,,,'1762983813115'
left,12,11,,,'1762983813154'
left,12,11,,,'1762983813194'
left,12,13,,,'1762983813232'
left,12,14,,,'1762983813271'
left,12,14,,,'1762983813310'
left,12,13,,,'1762983813348'
left,12,13,,,'1762983813387'
left,12,13,,,'1762983813426'
left,12,14,,,'1762983813468'
left,12,14,,,'1762983813506'
left,12,13,,,'1762983813542'
left,12,11,,,'1762983813582'
left,12,11,,,'1762983813620'
left,12,13,,,'1762983813659'
left,12,14,,,'1762983813698'
left,12,14,,,'1762983813737'
left,12,13,,,'1762983813776'
left,12,11,,,'1762983813814'
left,12,11,,,'1762983813853'
left,12,13,,,'1762983813892'
left,12,14,,,'1762983813931'
left,12,11,,,'1762983814009'
left,12,11,,,'1762983814048'
left,12,13,,,'1762983814086'
left,12,14,,,'1762983814125'
left,12,14,,,'1762983814166'
left,12,13,,,'1762983814203'
left,12,11,,,'1762983814242'
left,12,11,,,'1762983814320'
left,12,13,,,'1762983814358'
left,12,14,,,'1762983814397'
left,12,13,,,'1762983814553'
left,12,14,,,'1762983814592'
left,12,14,,,'1762983814630'
left,12,13,,,'1762983814669'
left,12,11,,,'1762983814708'
left,12,11,,,'1762983814747'
left,12,13,,,'1762983814786'
left,12,14,,,'1762983814825'
left,12,14,,,'1762983814864'
left,12,13,,,'1762983814902'
left,12,11,,,'1762983814941'
left,12,11,,,'1762983814980'
left,12,13,,,'1762983815019'
left,12,14,,,'1762983815058'
left,12,13,,,'1762983815096'
left,12,11,,,'1762983815135'
left,12,11,,,'1762983815176'
left,12,13,,,'1762983815213'
left,12,14,,,'1762983815252'
left,12,14,,,'1762983815291'
left,12,11,,,'1762983815368'
left,12,11,,,'1762983815407'
left,12,14,,,'1762983815524'
left,12,13,,,'1762983815602'
left,12,13,,,'1762983815640'
left,12,14,,,'1762983815718'
left,12,14,,,'1762983815757'
left,12,13,,,'1762983815796'
left,12,11,,,'1762983815835'
left,12,11,,,'1762983815874'
left,12,13,,,'1762983815912'
left,12,14,,,'1762983815951'
left,12,13,,,'1762983816068'
left,12,13,,,'1762983816107'
left,12,14,,,'1762983816145'
left,12,14,,,'1762983816186'
left,12,13,,,'1762983816223'
left,12,11,,,'1762983816262'
left,12,11,,,'1762983816301'
left,12,13,,,'1762983816340'
left,12,14,,,'1762983816379'
left,12,14,,,'1762983816417'
left,12,11,,,'1762983816498'
left,12,11,,,'1762983816534'
left,12,13,,,'1762983816573'
left,12,14,,,'1762983816612'
left,12,13,,,'1762983816651'
left,12,11,,,'1762983816689'
left,12,11,,,'1762983816728'
left,12,13,,,'1762983816767'
left,12,14,,,'1762983816845'
left,12,14,,,'1762983816884'
left,12,13,,,'1762983816922'
left,12,11,,,'1762983816961'
left,12,11,,,'1762983817000'
left,12,14,,,'1762983817078'
left,12,14,,,'1762983817117'
left,12,13,,,'1762983817156'
left,12,13,,,'1762983817196'
left,12,13,,,'1762983817233'
left,12,14,,,'1762983817272'
left,12,14,,,'1762983817311'
left,12,13,,,'1762983817350'
left,12,11,,,'1762983817389'
left,12,11,,,'1762983817427'
left,12,14,,,'1762983817508'
left,12,14,,,'1762983817544'
left,12,13,,,'1762983817583'
left,12,11,,,'1762983817622'
left,12,11,,,'1762983817661'
left,12,13,,,'1762983817699'
left,12,14,,,'1762983817738'
left,12,13,,,'1762983817777'
left,12,11,,,'1762983817816'
left,12,11,,,'1762983817855'
left,12,13,,,'1762983817894'
left,12,14,,,'1762983817932'
left,12,14,,,'1762983817971'
left,12,11,,,'1762983818088'
left,12,11,,,'1762983818127'
left,12,13,,,'1762983818166'
left,12,14,,,'1762983818206'
left,12,13,,,'1762983818243'
left,12,11,,,'1762983818282'
left,12,11,,,'1762983818321'
left,12,13,,,'1762983818360'
left,12,14,,,'1762983818399'
left,12,14,,,'1762983818437'
left,12,11,,,'1762983818517'
left,12,13,,,'1762983818593'
left,12,14,,,'1762983818632'
left,12,14,,,'1762983818671'
left,12,13,,,'1762983818709'
left,12,13,,,'1762983818748'
left,12,13,,,'1762983818787'
left,12,14,,,'1762983818826'
left,12,14,,,'1762983818865'
left,12,13,,,'1762983818904'
left,12,11,,,'1762983818942'
left,12,14,,,'1762983819059'
left,12,14,,,'1762983819098'
left,12,13,,,'1762983819137'
left,12,11,,,'1762983819177'
left,12,11,,,'1762983819214'
left,12,13,,,'1762983819253'
left,12,14,,,'1762983819331'
left,12,13,,,'1762983819370'
left,12,11,,,'1762983819409'
left,12,11,,,'1762983819447'
left,12,13,,,'1762983819490'
left,12,14,,,'1762983819528'
left,12,13,,,'1762983819603'
left,12,11,,,'1762983819642'
left,12,11,,,'1762983819681'
left,12,13,,,'1762983819719'
left,12,14,,,'1762983819758'
left,12,14,,,'1762983819797'
left,12,13,,,'1762983819836'
left,12,13,,,'1762983819875'
left,12,13,,,'1762983819914'
left,12,14,,,'1762983819991'
left,12,11,,,'1762983820069'
left,12,11,,,'1762983820108'
left,12,13,,,'1762983820147'
left,12,14,,,'1762983820187'
left,12,14,,,'1762983820224'
left,12,13,,,'1762983820263'
left,12,11,,,'1762983820302'
left,12,11,,,'1762983820341'
left,12,13,,,'1762983820380'
left,12,14,,,'1762983820419'
left,12,11,,,'1762983820499'
left,12,11,,,'1762983820574'
left,12,13,,,'1762983820613'
left,12,14,,,'1762983820652'
left,12,14,,,'1762983820691'
left,12,13,,,'1762983820729'
left,12,11,,,'1762983820768'
left,12,11,,,'1762983820807'
left,12,13,,,'1762983820846'
left,12,14,,,'1762983820885'
left,12,13,,,'1762983820924'
left,12,11,,,'1762983820963'
left,12,11,,,'1762983821001'
left,12,13,,,'1762983821040'
left,12,14,,,'1762983821118'
left,12,13,,,'1762983821157'
left,12,11,,,'1762983821197'
left,12,11,,,'1762983821235'
left,12,13,,,'1762983821273'
left,12,14,,,'1762983821312'
left,12,14,,,'1762983821351'
left,12,13,,,'1762983821390'
left,12,13,,,'1762983821429'
left,12,14,,,'1762983821545'
left,12,13,,,'1762983821584'
left,12,11,,,'1762983821623'
left,12,11,,,'1762983821662'
left,12,13,,,'1762983821701'
left,12,14,,,'1762983821739'
left,12,14,,,'1762983821778'
left,12,13,,,'1762983821856'
left,12,11,,,'1762983821895'
left,12,13,,,'1762983821973'
left,12,13,,,'1762983822050'
left,12,11,,,'1762983822089'
left,12,13,,,'1762983822167'
left,12,14,,,'1762983822207'
left,12,14,,,'1762983822245'
left,12,13,,,'1762983822283'
left,12,11,,,'1762983822322'
left,12,11,,,'1762983822361'
left,12,13,,,'1762983822400'
left,12,14,,,'1762983822439'
left,12,13,,,'1762983822519'
left,12,14,,,'1762983822633'
left,12,14,,,'1762983822672'
left,12,13,,,'1762983822711'
left,12,11,,,'1762983822750'
left,12,11,,,'1762983822789'
left,12,13,,,'1762983822827'
left,12,14,,,'1762983822866'
left,12,14,,,'1762983822905'
left,12,13,,,'1762983822983'
left,12,13,,,'1762983823021'
left,12,14,,,'1762983823099'
left,12,14,,,'1762983823138'
left,12,13,,,'1762983823177'
left,12,11,,,'1762983823217'
left,12,11,,,'1762983823255'
left,12,13,,,'1762983823293'
left,12,14,,,'1762983823332'
left,12,14,,,'1762983823371'
left,12,13,,,'1762983823410'
left,12,11,,,'1762983823449'
left,12,13,,,'1762983823529'
left,12,13,,,'1762983823604'
left,12,11,,,'1762983823643'
left,12,11,,,'1762983823682'
left,12,13,,,'1762983823721'
left,12,14,,,'1762983823760'
left,12,14,,,'1762983823799'
left,12,13,,,'1762983823837'
left,12,11,,,'1762983823876'
left,12,13,,,'1762983823954'
left,12,14,,,'1762983824032'
left,12,13,,,'1762983824071'
left,12,13,,,'1762983824109'
left,12,13,,,'1762983824148'
left,12,14,,,'1762983824188'
left,12,14,,,'1762983824226'
left,12,13,,,'1762983824265'
left,12,11,,,'1762983824342'
left,12,11,,,'1762983824381'
left,12,13,,,'1762983824420'
left,12,11,,,'1762983824575'
left,12,11,,,'1762983824614'
left,12,13,,,'1762983824653'
left,12,14,,,'1762983824692'
left,12,13,,,'1762983824731'
left,12,11,,,'1762983824770'
left,12,11,,,'1762983824809'
left,12,13,,,'1762983824847'
left,12,14,,,'1762983824886'
left,12,14,,,'1762983824925'
left,12,11,,,'1762983825003'
left,12,11,,,'1762983825042'
left,12,13,,,'1762983825081'
left,12,14,,,'1762983825158'
left,12,13,,,'1762983825198'
left,12,13,,,'1762983825236'
left,12,13,,,'1762983825275'
left,12,14,,,'1762983825314'
left,12,14,,,'1762983825353'
left,12,13,,,'1762983825391'
left,12,11,,,'1762983825430'
left,12,14,,,'1762983825547'
left,12,14,,,'1762983825625'
left,12,13,,,'1762983825663'
left,12,13,,,'1762983825702'
left,12,13,,,'1762983825741'
left,12,14,,,'1762983825780'
left,12,14,,,'1762983825819'
left,12,13,,,'1762983825857'
left,12,11,,,'1762983825896'
left,12,11,,,'1762983825935'
left,12,13,,,'1762983825974'
left,12,14,,,'1762983826013'
left,12,13,,,'1762983826091'
left,12,11,,,'1762983826129'
left,12,11,,,'1762983826168'
